No.,datadate,prccd,ajexdi,conm,tic,ipo_date,price,quarter,date_diff,Identifier,Trading Volume - Monthly,Net Asset Value - Monthly,Monthly Total Return Factor,Stock Exchange Code,S&P Rating
5492,4/14/2011,18.04,1,CORNERSTONE ONDEMAND INC,CSOD,3/17/2011,18.04,2011Q1,28,CSODMar-11,10015620,0,1,14,C
5493,4/15/2011,17.8,1,CORNERSTONE ONDEMAND INC,CSOD,3/17/2011,17.8,2011Q1,29,CSODMar-11,10015620,0,1,14,C
5494,2/3/2011,4.74,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.74,2011Q1,0,TBOWFeb-11,2123745,0,1,14,
5495,2/4/2011,4.65,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.65,2011Q1,1,TBOWFeb-11,2123745,0,1,14,
5496,2/7/2011,4.72,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.72,2011Q1,4,TBOWFeb-11,2123745,0,1,14,
5497,2/8/2011,4.85,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.85,2011Q1,5,TBOWFeb-11,2123745,0,1,14,
5498,2/9/2011,4.73,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.73,2011Q1,6,TBOWFeb-11,2123745,0,1,14,
5499,2/10/2011,4.6,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.6,2011Q1,7,TBOWFeb-11,2123745,0,1,14,
5500,2/11/2011,4.69,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.69,2011Q1,8,TBOWFeb-11,2123745,0,1,14,
5501,2/14/2011,4.66,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.66,2011Q1,11,TBOWFeb-11,2123745,0,1,14,
5502,2/15/2011,4.62,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.62,2011Q1,12,TBOWFeb-11,2123745,0,1,14,
5503,2/16/2011,4.6,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.6,2011Q1,13,TBOWFeb-11,2123745,0,1,14,
5504,2/17/2011,4.7001,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.7001,2011Q1,14,TBOWFeb-11,2123745,0,1,14,
5505,2/18/2011,4.7,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.7,2011Q1,15,TBOWFeb-11,2123745,0,1,14,
5506,2/22/2011,4.57,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.57,2011Q1,19,TBOWFeb-11,2123745,0,1,14,
5507,2/23/2011,4.54,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.54,2011Q1,20,TBOWFeb-11,2123745,0,1,14,
5508,2/24/2011,4.42,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.42,2011Q1,21,TBOWFeb-11,2123745,0,1,14,
5509,2/25/2011,4.58,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.58,2011Q1,22,TBOWFeb-11,2123745,0,1,14,
5510,2/28/2011,4.63,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.63,2011Q1,25,TBOWFeb-11,2123745,0,1,14,
5511,3/1/2011,4.68,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.68,2011Q1,26,TBOWFeb-11,2123745,0,1,14,
5512,3/2/2011,4.48,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.48,2011Q1,27,TBOWFeb-11,2123745,0,1,14,
5513,3/3/2011,4.52,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.52,2011Q1,28,TBOWFeb-11,2123745,0,1,14,
5514,3/4/2011,4.53,1,TRUNKBOW INTL HOLDINGS LTD,TBOW,2/3/2011,4.53,2011Q1,29,TBOWFeb-11,2123745,0,1,14,
5515,2/2/2011,13.25,1,NEOPHOTONICS CORP,NPTN,2/2/2011,13.25,2011Q1,0,NPTNFeb-11,12713441,0,1,11,C
5516,2/3/2011,14,1,NEOPHOTONICS CORP,NPTN,2/2/2011,14,2011Q1,1,NPTNFeb-11,12713441,0,1,11,C
5517,2/4/2011,17.31,1,NEOPHOTONICS CORP,NPTN,2/2/2011,17.31,2011Q1,2,NPTNFeb-11,12713441,0,1,11,C
5518,2/7/2011,17.2,1,NEOPHOTONICS CORP,NPTN,2/2/2011,17.2,2011Q1,5,NPTNFeb-11,12713441,0,1,11,C
5519,2/8/2011,16.76,1,NEOPHOTONICS CORP,NPTN,2/2/2011,16.76,2011Q1,6,NPTNFeb-11,12713441,0,1,11,C
5520,2/9/2011,17.93,1,NEOPHOTONICS CORP,NPTN,2/2/2011,17.93,2011Q1,7,NPTNFeb-11,12713441,0,1,11,C
5521,2/10/2011,18.29,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.29,2011Q1,8,NPTNFeb-11,12713441,0,1,11,C
5522,2/11/2011,20.55,1,NEOPHOTONICS CORP,NPTN,2/2/2011,20.55,2011Q1,9,NPTNFeb-11,12713441,0,1,11,C
5523,2/14/2011,18.75,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.75,2011Q1,12,NPTNFeb-11,12713441,0,1,11,C
5524,2/15/2011,18.3,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.3,2011Q1,13,NPTNFeb-11,12713441,0,1,11,C
5525,2/16/2011,18.68,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.68,2011Q1,14,NPTNFeb-11,12713441,0,1,11,C
5526,2/17/2011,20.34,1,NEOPHOTONICS CORP,NPTN,2/2/2011,20.34,2011Q1,15,NPTNFeb-11,12713441,0,1,11,C
5527,2/18/2011,19.66,1,NEOPHOTONICS CORP,NPTN,2/2/2011,19.66,2011Q1,16,NPTNFeb-11,12713441,0,1,11,C
5528,2/22/2011,18,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18,2011Q1,20,NPTNFeb-11,12713441,0,1,11,C
5529,2/23/2011,16.87,1,NEOPHOTONICS CORP,NPTN,2/2/2011,16.87,2011Q1,21,NPTNFeb-11,12713441,0,1,11,C
5530,2/24/2011,16.89,1,NEOPHOTONICS CORP,NPTN,2/2/2011,16.89,2011Q1,22,NPTNFeb-11,12713441,0,1,11,C
5531,2/25/2011,18.11,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.11,2011Q1,23,NPTNFeb-11,12713441,0,1,11,C
5532,2/28/2011,18.35,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.35,2011Q1,26,NPTNFeb-11,12713441,0,1,11,C
5533,3/1/2011,18.2,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.2,2011Q1,27,NPTNFeb-11,12713441,0,1,11,C
5534,3/2/2011,17.9,1,NEOPHOTONICS CORP,NPTN,2/2/2011,17.9,2011Q1,28,NPTNFeb-11,12713441,0,1,11,C
5535,3/3/2011,18.02,1,NEOPHOTONICS CORP,NPTN,2/2/2011,18.02,2011Q1,29,NPTNFeb-11,12713441,0,1,11,C
5536,3/4/2011,15.58,1,NEOPHOTONICS CORP,NPTN,2/2/2011,15.58,2011Q1,30,NPTNFeb-11,12713441,0,1,11,C
5537,1/28/2011,13.8,1,INTERXION HOLDING NV,INXN,1/28/2011,13.8,2011Q1,0,INXNJan-11,19043172,0,1,11,
5538,1/31/2011,14.1,1,INTERXION HOLDING NV,INXN,1/28/2011,14.1,2011Q1,3,INXNJan-11,19043172,0,1,11,
5539,2/1/2011,14.3,1,INTERXION HOLDING NV,INXN,1/28/2011,14.3,2011Q1,4,INXNJan-11,19043172,0,1,11,
5540,2/2/2011,15.25,1,INTERXION HOLDING NV,INXN,1/28/2011,15.25,2011Q1,5,INXNJan-11,19043172,0,1,11,
5541,2/3/2011,14.8,1,INTERXION HOLDING NV,INXN,1/28/2011,14.8,2011Q1,6,INXNJan-11,19043172,0,1,11,
5542,2/4/2011,14.8,1,INTERXION HOLDING NV,INXN,1/28/2011,14.8,2011Q1,7,INXNJan-11,19043172,0,1,11,
5543,2/7/2011,15.08,1,INTERXION HOLDING NV,INXN,1/28/2011,15.08,2011Q1,10,INXNJan-11,19043172,0,1,11,
5544,2/8/2011,14.83,1,INTERXION HOLDING NV,INXN,1/28/2011,14.83,2011Q1,11,INXNJan-11,19043172,0,1,11,
5545,2/9/2011,14.8,1,INTERXION HOLDING NV,INXN,1/28/2011,14.8,2011Q1,12,INXNJan-11,19043172,0,1,11,
5546,2/10/2011,14.93,1,INTERXION HOLDING NV,INXN,1/28/2011,14.93,2011Q1,13,INXNJan-11,19043172,0,1,11,
5547,2/11/2011,14.95,1,INTERXION HOLDING NV,INXN,1/28/2011,14.95,2011Q1,14,INXNJan-11,19043172,0,1,11,
5548,2/14/2011,14.99,1,INTERXION HOLDING NV,INXN,1/28/2011,14.99,2011Q1,17,INXNJan-11,19043172,0,1,11,
5549,2/15/2011,15.27,1,INTERXION HOLDING NV,INXN,1/28/2011,15.27,2011Q1,18,INXNJan-11,19043172,0,1,11,
5550,2/16/2011,14.89,1,INTERXION HOLDING NV,INXN,1/28/2011,14.89,2011Q1,19,INXNJan-11,19043172,0,1,11,
5551,2/17/2011,14.82,1,INTERXION HOLDING NV,INXN,1/28/2011,14.82,2011Q1,20,INXNJan-11,19043172,0,1,11,
5552,2/18/2011,14.54,1,INTERXION HOLDING NV,INXN,1/28/2011,14.54,2011Q1,21,INXNJan-11,19043172,0,1,11,
5553,2/22/2011,14.31,1,INTERXION HOLDING NV,INXN,1/28/2011,14.31,2011Q1,25,INXNJan-11,19043172,0,1,11,
5554,2/23/2011,14.48,1,INTERXION HOLDING NV,INXN,1/28/2011,14.48,2011Q1,26,INXNJan-11,19043172,0,1,11,
5555,2/24/2011,14.62,1,INTERXION HOLDING NV,INXN,1/28/2011,14.62,2011Q1,27,INXNJan-11,19043172,0,1,11,
5556,2/25/2011,14.86,1,INTERXION HOLDING NV,INXN,1/28/2011,14.86,2011Q1,28,INXNJan-11,19043172,0,1,11,
5557,2/28/2011,14.66,1,INTERXION HOLDING NV,INXN,1/28/2011,14.66,2011Q1,31,INXNJan-11,19043172,0,1,11,
5558,1/28/2011,10.5,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.5,2011Q1,0,BCDS.1Jan-11,4133995,0,1,14,
5559,1/31/2011,10.27,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.27,2011Q1,3,BCDS.1Jan-11,4133995,0,1,14,
5560,2/1/2011,10.55,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.55,2011Q1,4,BCDS.1Jan-11,4133995,0,1,14,
5561,2/2/2011,10.9592,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.9592,2011Q1,5,BCDS.1Jan-11,4133995,0,1,14,
5562,2/3/2011,10.9,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.9,2011Q1,6,BCDS.1Jan-11,4133995,0,1,14,
5563,2/4/2011,10.98,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.98,2011Q1,7,BCDS.1Jan-11,4133995,0,1,14,
5564,2/7/2011,11.25,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,11.25,2011Q1,10,BCDS.1Jan-11,4133995,0,1,14,
5565,2/8/2011,11.62,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,11.62,2011Q1,11,BCDS.1Jan-11,4133995,0,1,14,
5566,2/9/2011,11.14,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,11.14,2011Q1,12,BCDS.1Jan-11,4133995,0,1,14,
5567,2/10/2011,10.71,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.71,2011Q1,13,BCDS.1Jan-11,4133995,0,1,14,
5568,2/11/2011,10.91,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.91,2011Q1,14,BCDS.1Jan-11,4133995,0,1,14,
5569,2/14/2011,11,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,11,2011Q1,17,BCDS.1Jan-11,4133995,0,1,14,
5570,2/15/2011,10.801,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.801,2011Q1,18,BCDS.1Jan-11,4133995,0,1,14,
5571,2/16/2011,11.05,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,11.05,2011Q1,19,BCDS.1Jan-11,4133995,0,1,14,
5572,2/17/2011,10.95,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.95,2011Q1,20,BCDS.1Jan-11,4133995,0,1,14,
5573,2/18/2011,10.95,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.95,2011Q1,21,BCDS.1Jan-11,4133995,0,1,14,
5574,2/22/2011,10.9,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.9,2011Q1,25,BCDS.1Jan-11,4133995,0,1,14,
5575,2/23/2011,10.7001,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.7001,2011Q1,26,BCDS.1Jan-11,4133995,0,1,14,
5576,2/24/2011,10.42,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.42,2011Q1,27,BCDS.1Jan-11,4133995,0,1,14,
5577,2/25/2011,10.485,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.485,2011Q1,28,BCDS.1Jan-11,4133995,0,1,14,
5578,2/28/2011,10.5,1,BCD SEMICONDUCTOR MFG  -ADR,BCDS.1,1/28/2011,10.5,2011Q1,31,BCDS.1Jan-11,4133995,0,1,14,
5579,12/15/2010,27.25,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,27.25,2010Q4,0,FLTDec-10,11434715,0,1,11,B+
5580,12/16/2010,27.35,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,27.35,2010Q4,1,FLTDec-10,11434715,0,1,11,B+
5581,12/17/2010,28.07,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,28.07,2010Q4,2,FLTDec-10,11434715,0,1,11,B+
5582,12/20/2010,28.53,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,28.53,2010Q4,5,FLTDec-10,11434715,0,1,11,B+
5583,12/21/2010,29.75,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,29.75,2010Q4,6,FLTDec-10,11434715,0,1,11,B+
5584,12/22/2010,29.08,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,29.08,2010Q4,7,FLTDec-10,11434715,0,1,11,B+
5585,12/23/2010,30.81,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.81,2010Q4,8,FLTDec-10,11434715,0,1,11,B+
5586,12/27/2010,30.99,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.99,2010Q4,12,FLTDec-10,11434715,0,1,11,B+
5587,12/28/2010,31.06,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,31.06,2010Q4,13,FLTDec-10,11434715,0,1,11,B+
5588,12/29/2010,31,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,31,2010Q4,14,FLTDec-10,11434715,0,1,11,B+
5589,12/30/2010,30.8,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.8,2010Q4,15,FLTDec-10,11434715,0,1,11,B+
5590,12/31/2010,30.92,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.92,2010Q4,16,FLTDec-10,11434715,0,1,11,B+
5591,1/3/2011,30.47,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.47,2010Q4,19,FLTDec-10,11434715,0,1,11,B+
5592,1/4/2011,29.98,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,29.98,2010Q4,20,FLTDec-10,11434715,0,1,11,B+
5593,1/5/2011,30.4,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.4,2010Q4,21,FLTDec-10,11434715,0,1,11,B+
5594,1/6/2011,30.03,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.03,2010Q4,22,FLTDec-10,11434715,0,1,11,B+
5595,1/7/2011,29.99,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,29.99,2010Q4,23,FLTDec-10,11434715,0,1,11,B+
5596,1/10/2011,30,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30,2010Q4,26,FLTDec-10,11434715,0,1,11,B+
5597,1/11/2011,31.14,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,31.14,2010Q4,27,FLTDec-10,11434715,0,1,11,B+
5598,1/12/2011,30.94,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.94,2010Q4,28,FLTDec-10,11434715,0,1,11,B+
5599,1/13/2011,30.2,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.2,2010Q4,29,FLTDec-10,11434715,0,1,11,B+
5600,1/14/2011,30.25,1,FLEETCOR TECHNOLOGIES INC,FLT,12/15/2010,30.25,2010Q4,30,FLTDec-10,11434715,0,1,11,B+
5601,12/10/2010,6,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,6,2010Q4,0,MOBIDec-10,13509162,0,1,14,
5602,12/13/2010,5.355,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.355,2010Q4,3,MOBIDec-10,13509162,0,1,14,
5603,12/14/2010,5.36,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.36,2010Q4,4,MOBIDec-10,13509162,0,1,14,
5604,12/15/2010,5.2,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.2,2010Q4,5,MOBIDec-10,13509162,0,1,14,
5605,12/16/2010,5.34,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.34,2010Q4,6,MOBIDec-10,13509162,0,1,14,
5606,12/17/2010,5.3,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.3,2010Q4,7,MOBIDec-10,13509162,0,1,14,
5607,12/20/2010,5.57,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.57,2010Q4,10,MOBIDec-10,13509162,0,1,14,
5608,12/21/2010,5.54,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.54,2010Q4,11,MOBIDec-10,13509162,0,1,14,
5609,12/22/2010,5.45,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.45,2010Q4,12,MOBIDec-10,13509162,0,1,14,
5610,12/23/2010,5.56,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.56,2010Q4,13,MOBIDec-10,13509162,0,1,14,
5611,12/27/2010,5.55,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.55,2010Q4,17,MOBIDec-10,13509162,0,1,14,
5612,12/28/2010,5.5,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.5,2010Q4,18,MOBIDec-10,13509162,0,1,14,
5613,12/29/2010,5.25,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.25,2010Q4,19,MOBIDec-10,13509162,0,1,14,
5614,12/30/2010,5.33,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.33,2010Q4,20,MOBIDec-10,13509162,0,1,14,
5615,12/31/2010,5.343,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.343,2010Q4,21,MOBIDec-10,13509162,0,1,14,
5616,1/3/2011,5.27,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.27,2010Q4,24,MOBIDec-10,13509162,0,1,14,
5617,1/4/2011,5.3,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.3,2010Q4,25,MOBIDec-10,13509162,0,1,14,
5618,1/5/2011,5.3899,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.3899,2010Q4,26,MOBIDec-10,13509162,0,1,14,
5619,1/6/2011,5.2899,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.2899,2010Q4,27,MOBIDec-10,13509162,0,1,14,
5620,1/7/2011,5.2899,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.2899,2010Q4,28,MOBIDec-10,13509162,0,1,14,
5621,1/10/2011,5.1801,1,SKY-MOBI LTD  -ADR,MOBI,12/10/2010,5.1801,2010Q4,31,MOBIDec-10,13509162,0,1,14,
5622,12/9/2010,25.76,0.1,SEMILEDS CORP,LEDS,12/9/2010,257.6,2010Q4,0,LEDSDec-10,11266920,0,1,14,C
5623,12/10/2010,25.25,0.1,SEMILEDS CORP,LEDS,12/9/2010,252.5,2010Q4,1,LEDSDec-10,11266920,0,1,14,C
5624,12/13/2010,24.98,0.1,SEMILEDS CORP,LEDS,12/9/2010,249.8,2010Q4,4,LEDSDec-10,11266920,0,1,14,C
5625,12/14/2010,24.37,0.1,SEMILEDS CORP,LEDS,12/9/2010,243.7,2010Q4,5,LEDSDec-10,11266920,0,1,14,C
5626,12/15/2010,24.4,0.1,SEMILEDS CORP,LEDS,12/9/2010,244,2010Q4,6,LEDSDec-10,11266920,0,1,14,C
5627,12/16/2010,26.2,0.1,SEMILEDS CORP,LEDS,12/9/2010,262,2010Q4,7,LEDSDec-10,11266920,0,1,14,C
5628,12/17/2010,25.5,0.1,SEMILEDS CORP,LEDS,12/9/2010,255,2010Q4,8,LEDSDec-10,11266920,0,1,14,C
5629,12/20/2010,26.1,0.1,SEMILEDS CORP,LEDS,12/9/2010,261,2010Q4,11,LEDSDec-10,11266920,0,1,14,C
5630,12/21/2010,30.42,0.1,SEMILEDS CORP,LEDS,12/9/2010,304.2,2010Q4,12,LEDSDec-10,11266920,0,1,14,C
5631,12/22/2010,28.8,0.1,SEMILEDS CORP,LEDS,12/9/2010,288,2010Q4,13,LEDSDec-10,11266920,0,1,14,C
5632,12/23/2010,29.5,0.1,SEMILEDS CORP,LEDS,12/9/2010,295,2010Q4,14,LEDSDec-10,11266920,0,1,14,C
5633,12/27/2010,29.41,0.1,SEMILEDS CORP,LEDS,12/9/2010,294.1,2010Q4,18,LEDSDec-10,11266920,0,1,14,C
5634,12/28/2010,29.38,0.1,SEMILEDS CORP,LEDS,12/9/2010,293.8,2010Q4,19,LEDSDec-10,11266920,0,1,14,C
5635,12/29/2010,28.84,0.1,SEMILEDS CORP,LEDS,12/9/2010,288.4,2010Q4,20,LEDSDec-10,11266920,0,1,14,C
5636,12/30/2010,29.01,0.1,SEMILEDS CORP,LEDS,12/9/2010,290.1,2010Q4,21,LEDSDec-10,11266920,0,1,14,C
5637,12/31/2010,29.05,0.1,SEMILEDS CORP,LEDS,12/9/2010,290.5,2010Q4,22,LEDSDec-10,11266920,0,1,14,C
5638,1/3/2011,27.75,0.1,SEMILEDS CORP,LEDS,12/9/2010,277.5,2010Q4,25,LEDSDec-10,11266920,0,1,14,C
5639,1/4/2011,28.06,0.1,SEMILEDS CORP,LEDS,12/9/2010,280.6,2010Q4,26,LEDSDec-10,11266920,0,1,14,C
5640,1/5/2011,28.09,0.1,SEMILEDS CORP,LEDS,12/9/2010,280.9,2010Q4,27,LEDSDec-10,11266920,0,1,14,C
5641,1/6/2011,28,0.1,SEMILEDS CORP,LEDS,12/9/2010,280,2010Q4,28,LEDSDec-10,11266920,0,1,14,C
5642,1/7/2011,27.89,0.1,SEMILEDS CORP,LEDS,12/9/2010,278.9,2010Q4,29,LEDSDec-10,11266920,0,1,14,C
5643,12/8/2010,33.44,1,YOUKU TUDOU INC,YOKU,12/8/2010,33.44,2010Q4,0,YOKUDec-10,110211417,0,1,11,
5644,12/9/2010,42.7,1,YOUKU TUDOU INC,YOKU,12/8/2010,42.7,2010Q4,1,YOKUDec-10,110211417,0,1,11,
5645,12/10/2010,37.5,1,YOUKU TUDOU INC,YOKU,12/8/2010,37.5,2010Q4,2,YOKUDec-10,110211417,0,1,11,
5646,12/13/2010,30.4,1,YOUKU TUDOU INC,YOKU,12/8/2010,30.4,2010Q4,5,YOKUDec-10,110211417,0,1,11,
5647,12/14/2010,29.72,1,YOUKU TUDOU INC,YOKU,12/8/2010,29.72,2010Q4,6,YOKUDec-10,110211417,0,1,11,
5648,12/15/2010,33.3,1,YOUKU TUDOU INC,YOKU,12/8/2010,33.3,2010Q4,7,YOKUDec-10,110211417,0,1,11,
5649,12/16/2010,30.2,1,YOUKU TUDOU INC,YOKU,12/8/2010,30.2,2010Q4,8,YOKUDec-10,110211417,0,1,11,
5650,12/17/2010,30.48,1,YOUKU TUDOU INC,YOKU,12/8/2010,30.48,2010Q4,9,YOKUDec-10,110211417,0,1,11,
5651,12/20/2010,30.85,1,YOUKU TUDOU INC,YOKU,12/8/2010,30.85,2010Q4,12,YOKUDec-10,110211417,0,1,11,
5652,12/21/2010,31.67,1,YOUKU TUDOU INC,YOKU,12/8/2010,31.67,2010Q4,13,YOKUDec-10,110211417,0,1,11,
5653,12/22/2010,32.6,1,YOUKU TUDOU INC,YOKU,12/8/2010,32.6,2010Q4,14,YOKUDec-10,110211417,0,1,11,
5654,12/23/2010,34.67,1,YOUKU TUDOU INC,YOKU,12/8/2010,34.67,2010Q4,15,YOKUDec-10,110211417,0,1,11,
5655,12/27/2010,38.22,1,YOUKU TUDOU INC,YOKU,12/8/2010,38.22,2010Q4,19,YOKUDec-10,110211417,0,1,11,
5656,12/28/2010,36.15,1,YOUKU TUDOU INC,YOKU,12/8/2010,36.15,2010Q4,20,YOKUDec-10,110211417,0,1,11,
5657,12/29/2010,35.06,1,YOUKU TUDOU INC,YOKU,12/8/2010,35.06,2010Q4,21,YOKUDec-10,110211417,0,1,11,
5658,12/30/2010,35.03,1,YOUKU TUDOU INC,YOKU,12/8/2010,35.03,2010Q4,22,YOKUDec-10,110211417,0,1,11,
5659,12/31/2010,35.01,1,YOUKU TUDOU INC,YOKU,12/8/2010,35.01,2010Q4,23,YOKUDec-10,110211417,0,1,11,
5660,1/3/2011,35.55,1,YOUKU TUDOU INC,YOKU,12/8/2010,35.55,2010Q4,26,YOKUDec-10,110211417,0,1,11,
5661,1/4/2011,35.64,1,YOUKU TUDOU INC,YOKU,12/8/2010,35.64,2010Q4,27,YOKUDec-10,110211417,0,1,11,
5662,1/5/2011,37.92,1,YOUKU TUDOU INC,YOKU,12/8/2010,37.92,2010Q4,28,YOKUDec-10,110211417,0,1,11,
5663,1/6/2011,40.59,1,YOUKU TUDOU INC,YOKU,12/8/2010,40.59,2010Q4,29,YOKUDec-10,110211417,0,1,11,
5664,1/7/2011,38.9,1,YOUKU TUDOU INC,YOKU,12/8/2010,38.9,2010Q4,30,YOKUDec-10,110211417,0,1,11,
5665,11/19/2010,13.5,1,AEROFLEX HOLDING CORP,ARX,11/19/2010,13.5,2010Q4,0,ARXNov-10,6891686,0,1,11,
5666,11/22/2010,14.09,1,AEROFLEX HOLDING CORP,ARX,11/19/2010,14.09,2010Q4,3,ARXNov-10,6891686,0,1,11,
5667,11/23/2010,14.55,1,AEROFLEX HOLDING CORP,ARX,11/19/2010,14.55,2010Q4,4,ARXNov-10,6891686,0,1,11,
5668,11/24/2010,14.4,1,AEROFLEX HOLDING CORP,ARX,11/19/2010,14.4,2010Q4,5,ARXNov-10,6891686,0,1,11,
5669,11/26/2010,14.33,1,AEROFLEX HOLDING CORP,ARX,11/19/2010,14.33,2010Q4,7,ARXNov-10,6891686,0,1,11,
5670,11/29/2010,14.46,1,AEROFLEX HOLDING CORP,ARX,11/19/2010,14.46,2010Q4,10,ARXNov-10,6891686,0,1,11,
